z,y,x,mass,size_z,size_y,size_x,ecc,signal,raw_mass,ep_z,ep_y,ep_x,frame
2.909798887462559,5.033632862644416,117.00222507488233,4672.256650355121,1.6101411606205585,2.631057714747283,3.12758237332377,,76.77135446026386,11066.0,0.015191149205584894,0.026733398118111085,0.026733398118111085,0
3.2735163361795214,23.31084609413591,78.08552678004375,5666.285750293746,1.6889183326701942,3.169377061218515,3.310992334941839,,67.97463676169195,12164.0,0.013659032618086745,0.024037177961054652,0.024037177961054652,0
3.28163289007607,57.195226758027985,23.780326345740665,6885.830703959396,2.0648281951028746,3.314794662545483,3.1105579120729763,,66.77508434825033,14816.0,0.010983485786233992,0.019328748225319162,0.019328748225319162,0
2.5323817639539836,58.937721914500784,120.3116744780571,5630.699028694978,1.7883898635974627,2.9809435943001015,3.0718910624591707,,78.37075767818602,11631.0,0.014362180094335925,0.025274577526019994,0.025274577526019994,0
3.192983699503898,62.54649184975195,48.76328844790928,5641.894851220432,1.5890973327952869,3.235971193889478,3.1480816608151825,,75.97165285130278,12313.0,0.013474615389459287,0.02371264035524113,0.02371264035524113,0
2.7123917541574065,75.54348992259943,82.07433519809948,5217.653147666579,1.5982642512276377,3.36444469168064,3.0837792121750334,,75.17195124234169,11583.0,0.014429072826392969,0.025392295416423682,0.025392295416423682,0
3.05091740206971,78.05663132499524,32.67170338391213,6298.050021373,1.5837967559971287,3.388557006005228,3.08828264302261,,86.76762457227738,12899.0,0.012795193173125935,0.0225169925241441,0.0225169925241441,0
2.7809530138898118,87.41370372831794,120.8404997673955,6016.5550550187,1.7984065076166367,2.6841062071860673,3.5973672834958883,,86.76762457227738,14997.0,0.010838585159353813,0.01907375197101817,0.01907375197101817,0
3.1346421507581863,88.16035455278002,52.859131199179544,5458.363331963865,1.8073665586625258,3.116625472047595,3.250476824986396,,64.77583032584764,14034.0,0.01165677928619106,0.02051361073579147,0.02051361073579147,0
3.3387065449601865,112.15265100019421,38.45999223150126,4117.663584540611,1.675975814579248,3.2107921529985766,3.0396965789844494,,57.178665040717355,9371.0,0.018372463953385158,0.032331878689988804,0.032331878689988804,0
3.7203823071793733,44.488164036452545,35.61591464769949,7195.715077431815,1.813761575109789,3.2229605946153312,3.297991872181514,,89.56658020364117,15478.0,0.010471468441701845,0.01842769963909873,0.01842769963909873,0
3.8250720597268817,42.86197609034636,107.16538297972878,8462.042575221689,1.8126334522267733,3.9148849593755406,3.0160464863595324,,80.76986250506927,18821.0,0.008476115469906658,0.014916275673784382,0.014916275673784382,0
3.800794176042356,50.92911978821972,90.19318332230311,6041.745655700974,1.6380243463086663,3.1057790756018147,3.03536403276167,,87.96717698571901,12888.0,0.012807315236056866,0.02253832494145893,0.02253832494145893,0
3.661052009456265,78.34448877068559,100.53457446808511,5412.380489448602,1.7369064372127838,3.2154808934102728,3.420318926691441,,68.77433837065304,13855.0,0.0118226715492705,0.020805548090470777,0.020805548090470777,0
3.5934088016611963,89.70259227007837,92.78987206108916,5969.372660089995,2.2441564549110273,2.8070082527905953,3.029727453522584,,73.172697219939,14307.0,0.011412547204981447,0.02008381089827878,0.02008381089827878,0
3.6742839006585735,96.4261683726097,30.696342140760137,5039.319688868258,1.7741431477175658,3.200139844599615,2.992770786690994,,74.37224963338062,11431.0,0.01464507217053001,0.025772411257688903,0.025772411257688903,0
3.8955901426718547,102.17243118604986,8.411370514483355,5549.129464580948,1.6229679835595392,3.167502790837143,3.337254503002785,,74.37224963338062,12486.0,0.013266644534731408,0.023346653056902946,0.023346653056902946,0
4.050512136944016,111.5101024273888,85.95047004349657,5699.473367065631,2.0603699123385555,3.2031339886923127,3.4509532238934755,,69.97389078409466,12817.0,0.012886113619354496,0.02267699440768895,0.02267699440768895,0
4.75667115369388,6.183387441602661,42.82302636788344,5049.715809784751,1.7081593073182848,2.934554174545346,3.04284864303813,,68.77433837065304,10896.0,0.015459632721007362,0.027205875651496125,0.027205875651496125,0
4.651718556602876,8.547367418832714,67.43892221270113,4199.6329994591215,1.6805760631484135,2.742286838331224,3.4092469648268082,,66.3752335437698,9875.0,0.01729547946250609,0.03043660040840123,0.03043660040840123,0
5.050149623361882,14.88546073676607,19.405530904963367,3874.954146220922,1.576056529536522,2.8200602219368163,3.130383094451386,,68.77433837065304,8554.0,0.020435219007498066,0.03596191690075647,0.03596191690075647,0
5.245126238414829,23.17841163310962,99.49832214765101,5004.532668878451,1.6203700913623973,3.1007761994877483,3.3110915030416876,,70.3737415885752,12554.0,0.0131866457759712,0.02320587116884769,0.02320587116884769,0
4.536655052264808,31.10822299651568,65.93839721254355,5737.859044295763,1.7955228873574378,3.421565140975294,2.9671370778958615,,73.172697219939,14543.0,0.011209517119557158,0.019726518370231847,0.019726518370231847,0
5.440690202873439,40.6349000072197,15.404880514042308,5538.3334928599725,1.8408640888069265,3.16292826765601,3.0153746528686383,,72.37299561097791,11145.0,0.015069531619909931,0.02651937538079132,0.02651937538079132,0
5.004253882511817,58.44510465901418,99.8455773126266,5921.790414356811,1.6501795372213734,3.188030449964165,3.1364318247799097,,82.36926572299143,13096.0,0.01258191871309829,0.02214167193640028,0.02214167193640028,0
4.718507102653444,79.04656928437416,18.58107745912624,5967.373406067593,1.6946832209921108,3.190828370107557,3.1895996561055893,,81.1697133095498,12310.0,0.01347827935169522,0.023719088199299358,0.023719088199299358,0
4.571397395795446,98.2915545209864,71.95329890157852,5496.749009193996,1.821287282258319,3.2781173994291666,2.9451225779830135,,71.97314480649737,12854.0,0.012844929072322224,0.022604517804554605,0.022604517804554605,0
5.114705882352942,100.20263157894738,47.99357585139319,5166.0723938885885,1.7745622579752847,3.2269424994469365,3.2135669253807255,,65.57553193480871,12641.0,0.013085690472401471,0.023028209934273538,0.023028209934273538,0
5.3573540280857355,120.55219881744272,29.428307464892832,4327.9851076973755,1.6920644313711308,3.24537023125494,3.0559273217812084,,61.17717308552277,10610.0,0.015933385951242857,0.028039587014752988,0.028039587014752988,0
6.288169305434004,19.638077810486116,53.80420081152041,5025.724761515919,1.61458662430359,2.8411269851849945,3.252483032203437,,80.37001170058873,11599.0,0.014406706121475875,0.025352934468871463,0.025352934468871463,0
6.207933194154489,31.50329853862213,28.141628392484343,4788.213383654478,1.6090038931536854,3.0197263767428764,3.2010697585596173,,69.17418917513358,10052.0,0.016946606336786314,0.029822653166072268,0.029822653166072268,0
5.45598615916955,33.84871972318339,87.68297577854672,5777.844124743817,1.8090315518833116,3.1282616196932245,3.286303757649809,,73.57254802441953,11576.0,0.014438880113259603,0.025409554288725975,0.025409554288725975,0
5.816967953985209,71.80450561490002,44.29587784168721,5839.42114863382,1.6479987116172736,3.126378085623136,3.2284619109724426,,71.57329400201682,12186.0,0.013631486225359021,0.023988701794206303,0.023988701794206303,0
5.849374190763919,102.2975111494749,109.48367141418501,5558.72588388848,1.6314507102390734,3.187020504779534,3.274388918269796,,79.17045928714711,11705.0,0.014260260322076399,0.025095219018572815,0.025095219018572815,0
5.611001480019734,106.42616345995724,25.22496299950666,4862.985484092339,1.6622124330749573,3.3034717352617697,3.2637701148525817,,63.97612871688655,10679.0,0.015816450793914354,0.02783380441907434,0.02783380441907434,0
5.938257261410788,119.329377593361,70.43858921161825,4818.202193990518,1.5188442865563867,3.397961312145589,3.233602104869136,,58.77806825863952,9828.0,0.01739054487923218,0.030603896614778324,0.030603896614778324,0
6.797495769881557,12.841962774957699,105.34856175972928,5907.795636199992,1.6752604161529436,3.1554963730617867,3.1805244914336277,,79.97016089610818,13856.0,0.01182173166230982,0.02080389407654689,0.02080389407654689,0
